"","trial","stimulus","intensity","response","correct","condition","subject","axis","group"
"6687",67,0,-5,0,1,"pre","6","yaxis02hz","experimental"
"6688",68,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6689",69,1,2,0,0,"pre","6","yaxis02hz","experimental"
"6690",70,0,-5,1,0,"pre","6","yaxis02hz","experimental"
"6691",71,1,1,1,1,"pre","6","yaxis02hz","experimental"
"6692",72,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6693",73,1,6,1,1,"pre","6","yaxis02hz","experimental"
"6694",74,1,6,0,0,"pre","6","yaxis02hz","experimental"
"6695",75,0,-1,0,1,"pre","6","yaxis02hz","experimental"
"6696",76,0,-1,1,0,"pre","6","yaxis02hz","experimental"
"6697",77,1,6,0,0,"pre","6","yaxis02hz","experimental"
"6698",78,1,2,1,1,"pre","6","yaxis02hz","experimental"
"6699",79,0,-3,0,1,"pre","6","yaxis02hz","experimental"
"6700",80,1,5,1,1,"pre","6","yaxis02hz","experimental"
"6701",81,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6702",82,0,-6,0,1,"pre","6","yaxis02hz","experimental"
"6703",83,1,2,1,1,"pre","6","yaxis02hz","experimental"
"6704",84,1,1,0,0,"pre","6","yaxis02hz","experimental"
"6705",85,0,-4,0,1,"pre","6","yaxis02hz","experimental"
"6706",86,1,5,1,1,"pre","6","yaxis02hz","experimental"
"6707",87,1,1,1,1,"pre","6","yaxis02hz","experimental"
"6708",88,1,1,0,0,"pre","6","yaxis02hz","experimental"
"6709",89,0,-6,0,1,"pre","6","yaxis02hz","experimental"
"6710",90,0,-5,1,0,"pre","6","yaxis02hz","experimental"
"6711",91,0,-5,0,1,"pre","6","yaxis02hz","experimental"
"6712",92,1,3,0,0,"pre","6","yaxis02hz","experimental"
"6713",93,1,3,1,1,"pre","6","yaxis02hz","experimental"
"6714",94,0,-3,1,0,"pre","6","yaxis02hz","experimental"
"6715",95,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6716",96,1,6,1,1,"pre","6","yaxis02hz","experimental"
"6717",97,0,-6,0,1,"pre","6","yaxis02hz","experimental"
"6718",98,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6719",99,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6720",100,0,-4,1,0,"pre","6","yaxis02hz","experimental"
"6721",101,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6722",102,0,-7,0,1,"pre","6","yaxis02hz","experimental"
"6723",103,0,-2,0,1,"pre","6","yaxis02hz","experimental"
"6724",104,0,-3,0,1,"pre","6","yaxis02hz","experimental"
"6725",105,0,-1,0,1,"pre","6","yaxis02hz","experimental"
"6726",106,0,-6,1,0,"pre","6","yaxis02hz","experimental"
"6727",107,0,-5,0,1,"pre","6","yaxis02hz","experimental"
"6728",108,0,-4,0,1,"pre","6","yaxis02hz","experimental"
"6729",109,0,-6,1,0,"pre","6","yaxis02hz","experimental"
"6730",110,0,-7,1,0,"pre","6","yaxis02hz","experimental"
"6731",111,0,-1,0,1,"pre","6","yaxis02hz","experimental"
"6732",112,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6733",113,0,-3,0,1,"pre","6","yaxis02hz","experimental"
"6734",114,1,6,0,0,"pre","6","yaxis02hz","experimental"
"6735",115,1,3,1,1,"pre","6","yaxis02hz","experimental"
"6736",116,1,1,1,1,"pre","6","yaxis02hz","experimental"
"6737",117,0,-7,0,1,"pre","6","yaxis02hz","experimental"
"6738",118,0,-4,1,0,"pre","6","yaxis02hz","experimental"
"6739",119,1,7,1,1,"pre","6","yaxis02hz","experimental"
"6740",120,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6741",121,0,-3,0,1,"pre","6","yaxis02hz","experimental"
"6742",122,0,-7,0,1,"pre","6","yaxis02hz","experimental"
"6743",123,0,-7,0,1,"pre","6","yaxis02hz","experimental"
"6744",124,0,-1,0,1,"pre","6","yaxis02hz","experimental"
"6745",125,1,2,1,1,"pre","6","yaxis02hz","experimental"
"6746",126,0,-1,0,1,"pre","6","yaxis02hz","experimental"
"6747",127,0,-3,1,0,"pre","6","yaxis02hz","experimental"
"6748",128,1,3,1,1,"pre","6","yaxis02hz","experimental"
"6749",129,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6750",130,0,-2,1,0,"pre","6","yaxis02hz","experimental"
"6751",131,1,3,1,1,"pre","6","yaxis02hz","experimental"
"6752",132,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6753",133,1,1,1,1,"pre","6","yaxis02hz","experimental"
"6754",134,1,5,1,1,"pre","6","yaxis02hz","experimental"
"6755",135,0,-7,0,1,"pre","6","yaxis02hz","experimental"
"6756",136,0,-5,0,1,"pre","6","yaxis02hz","experimental"
"6757",137,1,6,1,1,"pre","6","yaxis02hz","experimental"
"6758",138,1,6,1,1,"pre","6","yaxis02hz","experimental"
"6759",139,1,4,1,1,"pre","6","yaxis02hz","experimental"
"6760",140,0,-2,1,0,"pre","6","yaxis02hz","experimental"
"6761",1,0,-4,0,1,"post","7","pitch02hz","experimental"
"6762",2,0,-7,0,1,"post","7","pitch02hz","experimental"
"6763",3,1,4,1,1,"post","7","pitch02hz","experimental"
"6764",4,0,-6,0,1,"post","7","pitch02hz","experimental"
"6765",5,1,5,1,1,"post","7","pitch02hz","experimental"
"6766",6,0,-7,0,1,"post","7","pitch02hz","experimental"
"6767",7,0,-1,0,1,"post","7","pitch02hz","experimental"
"6768",8,1,1,0,0,"post","7","pitch02hz","experimental"
"6769",9,0,-1,0,1,"post","7","pitch02hz","experimental"
"6770",10,0,-2,0,1,"post","7","pitch02hz","experimental"
"6771",11,1,7,1,1,"post","7","pitch02hz","experimental"
"6772",12,0,-5,0,1,"post","7","pitch02hz","experimental"
"6773",13,1,3,1,1,"post","7","pitch02hz","experimental"
"6774",14,1,5,1,1,"post","7","pitch02hz","experimental"
"6775",15,1,4,1,1,"post","7","pitch02hz","experimental"
"6776",16,0,-7,0,1,"post","7","pitch02hz","experimental"
"6777",17,0,-6,0,1,"post","7","pitch02hz","experimental"
"6778",18,1,5,1,1,"post","7","pitch02hz","experimental"
"6779",19,1,1,1,1,"post","7","pitch02hz","experimental"
"6780",20,1,1,1,1,"post","7","pitch02hz","experimental"
"6781",21,0,-4,0,1,"post","7","pitch02hz","experimental"
"6782",22,1,4,1,1,"post","7","pitch02hz","experimental"
"6783",23,0,-3,1,0,"post","7","pitch02hz","experimental"
"6784",24,0,-2,1,0,"post","7","pitch02hz","experimental"
"6785",25,0,-4,1,0,"post","7","pitch02hz","experimental"
"6786",26,1,6,1,1,"post","7","pitch02hz","experimental"
"6787",27,0,-7,0,1,"post","7","pitch02hz","experimental"
"6788",28,1,7,1,1,"post","7","pitch02hz","experimental"
"6789",29,0,-1,1,0,"post","7","pitch02hz","experimental"
"6790",30,0,-3,0,1,"post","7","pitch02hz","experimental"
"6791",31,0,-3,1,0,"post","7","pitch02hz","experimental"
"6792",32,1,2,1,1,"post","7","pitch02hz","experimental"
"6793",33,0,-5,1,0,"post","7","pitch02hz","experimental"
"6794",34,1,5,1,1,"post","7","pitch02hz","experimental"
"6795",35,1,3,1,1,"post","7","pitch02hz","experimental"
"6796",36,1,5,1,1,"post","7","pitch02hz","experimental"
"6797",37,1,7,1,1,"post","7","pitch02hz","experimental"
"6798",38,1,6,1,1,"post","7","pitch02hz","experimental"
"6799",39,0,-5,0,1,"post","7","pitch02hz","experimental"
"6800",40,1,3,0,0,"post","7","pitch02hz","experimental"
"6801",41,1,1,0,0,"post","7","pitch02hz","experimental"
"6802",42,0,-4,0,1,"post","7","pitch02hz","experimental"
"6803",43,0,-2,0,1,"post","7","pitch02hz","experimental"
"6804",44,1,5,1,1,"post","7","pitch02hz","experimental"
"6805",45,1,4,1,1,"post","7","pitch02hz","experimental"
"6806",46,1,2,1,1,"post","7","pitch02hz","experimental"
"6807",47,1,1,1,1,"post","7","pitch02hz","experimental"
"6808",48,0,-7,0,1,"post","7","pitch02hz","experimental"
"6809",49,1,2,1,1,"post","7","pitch02hz","experimental"
"6810",50,1,4,1,1,"post","7","pitch02hz","experimental"
"6811",51,1,7,1,1,"post","7","pitch02hz","experimental"
"6812",52,0,-7,0,1,"post","7","pitch02hz","experimental"
"6813",53,1,4,1,1,"post","7","pitch02hz","experimental"
"6814",54,0,-5,0,1,"post","7","pitch02hz","experimental"
"6815",55,0,-6,0,1,"post","7","pitch02hz","experimental"
"6816",56,0,-5,0,1,"post","7","pitch02hz","experimental"
"6817",57,0,-5,1,0,"post","7","pitch02hz","experimental"
"6818",58,1,2,1,1,"post","7","pitch02hz","experimental"
"6819",59,1,3,1,1,"post","7","pitch02hz","experimental"
"6820",60,0,-5,1,0,"post","7","pitch02hz","experimental"
"6821",61,0,-1,1,0,"post","7","pitch02hz","experimental"
"6822",62,0,-2,1,0,"post","7","pitch02hz","experimental"
"6823",63,1,6,1,1,"post","7","pitch02hz","experimental"
"6824",64,0,-6,0,1,"post","7","pitch02hz","experimental"
"6825",65,1,5,1,1,"post","7","pitch02hz","experimental"
"6826",66,1,6,1,1,"post","7","pitch02hz","experimental"
"6827",67,0,-4,0,1,"post","7","pitch02hz","experimental"
"6828",68,0,-5,0,1,"post","7","pitch02hz","experimental"
"6829",69,1,2,1,1,"post","7","pitch02hz","experimental"
"6830",70,1,3,0,0,"post","7","pitch02hz","experimental"
"6831",71,0,-3,1,0,"post","7","pitch02hz","experimental"
"6832",72,0,-1,1,0,"post","7","pitch02hz","experimental"
"6833",73,0,-4,1,0,"post","7","pitch02hz","experimental"
"6834",74,1,1,1,1,"post","7","pitch02hz","experimental"
"6835",75,0,-6,0,1,"post","7","pitch02hz","experimental"
"6836",76,0,-7,0,1,"post","7","pitch02hz","experimental"
"6837",77,1,6,1,1,"post","7","pitch02hz","experimental"
"6838",78,0,-7,0,1,"post","7","pitch02hz","experimental"
"6839",79,0,-5,0,1,"post","7","pitch02hz","experimental"
"6840",80,1,2,0,0,"post","7","pitch02hz","experimental"
"6841",81,0,-3,1,0,"post","7","pitch02hz","experimental"
"6842",82,1,7,1,1,"post","7","pitch02hz","experimental"
"6843",83,1,3,1,1,"post","7","pitch02hz","experimental"
"6844",84,1,2,1,1,"post","7","pitch02hz","experimental"
"6845",85,1,1,1,1,"post","7","pitch02hz","experimental"
"6846",86,0,-3,0,1,"post","7","pitch02hz","experimental"
"6847",87,1,4,1,1,"post","7","pitch02hz","experimental"
"6848",88,1,6,0,0,"post","7","pitch02hz","experimental"
"6849",89,0,-6,0,1,"post","7","pitch02hz","experimental"
"6850",90,1,7,1,1,"post","7","pitch02hz","experimental"
"6851",91,0,-5,1,0,"post","7","pitch02hz","experimental"
"6852",92,0,-2,1,0,"post","7","pitch02hz","experimental"
"6853",93,0,-6,0,1,"post","7","pitch02hz","experimental"
"6854",94,0,-6,1,0,"post","7","pitch02hz","experimental"
"6855",95,1,3,0,0,"post","7","pitch02hz","experimental"
"6856",96,1,2,1,1,"post","7","pitch02hz","experimental"
"6857",97,0,-2,1,0,"post","7","pitch02hz","experimental"
"6858",98,0,-3,1,0,"post","7","pitch02hz","experimental"
"6859",99,1,6,1,1,"post","7","pitch02hz","experimental"
"6860",100,0,-2,0,1,"post","7","pitch02hz","experimental"
"6861",101,0,-1,0,1,"post","7","pitch02hz","experimental"
"6862",102,1,5,0,0,"post","7","pitch02hz","experimental"
"6863",103,1,6,1,1,"post","7","pitch02hz","experimental"
"6864",104,0,-6,1,0,"post","7","pitch02hz","experimental"
"6865",105,1,1,1,1,"post","7","pitch02hz","experimental"
"6866",106,1,6,1,1,"post","7","pitch02hz","experimental"
"6867",107,0,-1,1,0,"post","7","pitch02hz","experimental"
"6868",108,0,-3,0,1,"post","7","pitch02hz","experimental"
"6869",109,1,1,1,1,"post","7","pitch02hz","experimental"
"6870",110,0,-6,0,1,"post","7","pitch02hz","experimental"
"6871",111,0,-1,0,1,"post","7","pitch02hz","experimental"
"6872",112,1,4,1,1,"post","7","pitch02hz","experimental"
"6873",113,0,-2,1,0,"post","7","pitch02hz","experimental"
"6874",114,0,-4,1,0,"post","7","pitch02hz","experimental"
"6875",115,1,7,1,1,"post","7","pitch02hz","experimental"
"6876",116,0,-3,0,1,"post","7","pitch02hz","experimental"
"6877",117,0,-3,1,0,"post","7","pitch02hz","experimental"
"6878",118,0,-2,1,0,"post","7","pitch02hz","experimental"
"6879",119,0,-4,1,0,"post","7","pitch02hz","experimental"
"6880",120,1,3,1,1,"post","7","pitch02hz","experimental"
"6881",121,0,-4,1,0,"post","7","pitch02hz","experimental"
"6882",122,0,-1,1,0,"post","7","pitch02hz","experimental"
"6883",123,0,-4,1,0,"post","7","pitch02hz","experimental"
